variant,week,date,seed,mv,sum_q_kW,n_obl,n_fail,clean_in_box,viol_K,warm
nested,w33-aug-humid,2024-08-13,6,0.0,0.0,0,0,0,0.0,0
nested,w33-aug-humid,2024-08-13,7,0.0,0.0,0,0,0,0.0,0
nested,w33-aug-humid,2024-08-13,8,0.0,0.0,0,0,0,0.0,0
nested,w33-aug-humid,2024-08-13,9,0.0,0.0,0,0,0,0.0,0
nested,w33-aug-humid,2024-08-13,10,0.0,0.0,0,0,0,0.0,0
nested,w33-aug-humid,2024-08-13,11,0.0,0.0,0,0,0,0.0,0
nested,w33-aug-humid,2024-08-13,12,0.0,0.0,0,0,0,0.0,0
nested,w33-aug-humid,2024-08-13,13,0.0,0.0,0,0,0,0.0,0
nested,w33-aug-humid,2024-08-13,14,0.0,0.0,0,0,0,0.0,0
nested,w33-aug-humid,2024-08-13,15,0.0,0.0,0,0,0,0.0,0
nested,w33-aug-humid,2024-08-13,16,0.0,0.0,0,0,0,0.0,0
nested,w33-aug-humid,2024-08-13,17,0.0,0.0,0,0,0,0.0,0
nested,w33-aug-humid,2024-08-13,18,0.0,0.0,0,0,0,0.0,0
nested,w33-aug-humid,2024-08-13,19,0.0,0.0,0,0,0,0.0,0
nested,w33-aug-humid,2024-08-14,0,0.0,0.0,0,0,0,0.0,0
single03,w33-aug-humid,2024-08-14,0,1.3439801023436644,0.0,0,0,0,0.0,0
single005,w33-aug-humid,2024-08-14,0,0.0,0.0,0,0,0,0.0,0
ctxfree,w33-aug-humid,2024-08-14,0,-1.2510533219011677,0.0,0,0,0,0.0,0
windowonly,w33-aug-humid,2024-08-14,0,0.0,0.0,0,0,0,0.0,0
nested,w33-aug-humid,2024-08-14,1,0.0,0.0,0,0,0,0.0,0
single03,w33-aug-humid,2024-08-14,1,0.6498285195191329,0.0,0,0,0,0.0,0
single005,w33-aug-humid,2024-08-14,1,0.0,0.0,0,0,0,0.0,0
ctxfree,w33-aug-humid,2024-08-14,1,-0.6542740856207558,0.0,0,0,0,0.0,0
windowonly,w33-aug-humid,2024-08-14,1,0.0,0.0,0,0,0,0.0,0
nested,w33-aug-humid,2024-08-14,2,0.0,0.0,0,0,0,0.0,0
single03,w33-aug-humid,2024-08-14,2,1.3240491077754655,0.0,0,0,0,0.0,0
single005,w33-aug-humid,2024-08-14,2,0.0,0.0,0,0,0,0.0,0
ctxfree,w33-aug-humid,2024-08-14,2,-1.229496274593373,0.0,0,0,0,0.0,0
windowonly,w33-aug-humid,2024-08-14,2,0.0,0.0,0,0,0,0.0,0
nested,w33-aug-humid,2024-08-14,3,0.0,0.0,0,0,0,0.0,0
single03,w33-aug-humid,2024-08-14,3,1.3618153242112498,0.0,0,0,0,0.0,0
single005,w33-aug-humid,2024-08-14,3,0.0,0.0,0,0,0,0.0,0
ctxfree,w33-aug-humid,2024-08-14,3,-1.2872469819558319,0.0,0,0,0,0.0,0
windowonly,w33-aug-humid,2024-08-14,3,0.0,0.0,0,0,0,0.0,0
nested,w33-aug-humid,2024-08-14,4,0.0,0.0,0,0,0,0.0,0
single03,w33-aug-humid,2024-08-14,4,1.3609998081309413,0.0,0,0,0,0.0,0
single005,w33-aug-humid,2024-08-14,4,0.0,0.0,0,0,0,0.0,0
ctxfree,w33-aug-humid,2024-08-14,4,-1.2863393822771059,0.0,0,0,0,0.0,0
windowonly,w33-aug-humid,2024-08-14,4,0.0,0.0,0,0,0,0.0,0
nested,w33-aug-humid,2024-08-14,5,0.0,0.0,0,0,0,0.0,0
nested,w33-aug-humid,2024-08-14,6,0.0,0.0,0,0,0,0.0,0
nested,w33-aug-humid,2024-08-14,7,0.0,0.0,0,0,0,0.0,0
nested,w33-aug-humid,2024-08-14,8,0.0,0.0,0,0,0,0.0,0
nested,w33-aug-humid,2024-08-14,9,0.0,0.0,0,0,0,0.0,0
nested,w33-aug-humid,2024-08-14,10,0.0,0.0,0,0,0,0.0,0
nested,w33-aug-humid,2024-08-14,11,0.0,0.0,0,0,0,0.0,0
nested,w33-aug-humid,2024-08-14,12,0.0,0.0,0,0,0,0.0,0
nested,w33-aug-humid,2024-08-14,13,0.0,0.0,0,0,0,0.0,0
nested,w33-aug-humid,2024-08-14,14,0.0,0.0,0,0,0,0.0,0
nested,w33-aug-humid,2024-08-14,15,0.0,0.0,0,0,0,0.0,0
nested,w33-aug-humid,2024-08-14,16,0.0,0.0,0,0,0,0.0,0
nested,w33-aug-humid,2024-08-14,17,0.0,0.0,0,0,0,0.0,0
nested,w33-aug-humid,2024-08-14,18,0.0,0.0,0,0,0,0.0,0
nested,w33-aug-humid,2024-08-14,19,0.0,0.0,0,0,0,0.0,0
nested,w33-aug-humid,2024-08-15,0,0.0,0.0,0,0,0,0.0,0
single03,w33-aug-humid,2024-08-15,0,-1.3767708501554807,36.35177485045097,0,0,0,0.0,0
single005,w33-aug-humid,2024-08-15,0,0.0,0.0,0,0,0,0.0,0
ctxfree,w33-aug-humid,2024-08-15,0,-1.1775774371193393,0.0,0,0,0,0.0,0
windowonly,w33-aug-humid,2024-08-15,0,0.0,0.0,0,0,0,0.0,0
nested,w33-aug-humid,2024-08-15,1,0.0,0.0,0,0,0,0.0,0
single03,w33-aug-humid,2024-08-15,1,-1.573770635068854,36.35177485045097,0,0,0,0.0,0
single005,w33-aug-humid,2024-08-15,1,0.0,0.0,0,0,0,0.0,0
ctxfree,w33-aug-humid,2024-08-15,1,-0.6076543364428062,0.0,0,0,0,0.0,0
windowonly,w33-aug-humid,2024-08-15,1,0.0,0.0,0,0,0,0.0,0
nested,w33-aug-humid,2024-08-15,2,0.0,0.0,0,0,0,0.0,0
single03,w33-aug-humid,2024-08-15,2,-0.83357107606912,36.35177485045097,0,0,0,0.0,0
single005,w33-aug-humid,2024-08-15,2,0.0,0.0,0,0,0,0.0,0
ctxfree,w33-aug-humid,2024-08-15,2,-1.1743051712857095,0.0,0,0,0,0.0,0
windowonly,w33-aug-humid,2024-08-15,2,0.0,0.0,0,0,0,0.0,0
nested,w33-aug-humid,2024-08-15,3,0.0,0.0,0,0,0,0.0,0
single03,w33-aug-humid,2024-08-15,3,-26.974264528901983,36.35177485045097,1,0,0,0.0,0
single005,w33-aug-humid,2024-08-15,3,0.0,0.0,0,0,0,0.0,0
ctxfree,w33-aug-humid,2024-08-15,3,-1.285604754231656,0.0,0,0,0,0.0,0
windowonly,w33-aug-humid,2024-08-15,3,0.0,0.0,0,0,0,0.0,0
nested,w33-aug-humid,2024-08-15,4,0.0,0.0,0,0,0,0.0,0
single03,w33-aug-humid,2024-08-15,4,-0.8123583092276476,36.35177485045097,0,0,0,0.0,0
single005,w33-aug-humid,2024-08-15,4,0.0,0.0,0,0,0,0.0,0
ctxfree,w33-aug-humid,2024-08-15,4,-1.2844126430520078,0.0,0,0,0,0.0,0
windowonly,w33-aug-humid,2024-08-15,4,0.0,0.0,0,0,0,0.0,0
nested,w33-aug-humid,2024-08-15,5,0.0,0.0,0,0,0,0.0,0
nested,w33-aug-humid,2024-08-15,6,0.0,0.0,0,0,0,0.0,0
nested,w33-aug-humid,2024-08-15,7,0.0,0.0,0,0,0,0.0,0
nested,w33-aug-humid,2024-08-15,8,0.0,0.0,0,0,0,0.0,0
nested,w33-aug-humid,2024-08-15,9,0.0,0.0,0,0,0,0.0,0
nested,w33-aug-humid,2024-08-15,10,0.0,0.0,0,0,0,0.0,0
nested,w33-aug-humid,2024-08-15,11,0.0,0.0,0,0,0,0.0,0
nested,w33-aug-humid,2024-08-15,12,0.0,0.0,0,0,0,0.0,0
nested,w33-aug-humid,2024-08-15,13,0.0,0.0,0,0,0,0.0,0
nested,w33-aug-humid,2024-08-15,14,0.0,0.0,0,0,0,0.0,0
nested,w33-aug-humid,2024-08-15,15,0.0,0.0,0,0,0,0.0,0
nested,w33-aug-humid,2024-08-15,16,0.0,0.0,0,0,0,0.0,0
nested,w33-aug-humid,2024-08-15,17,0.0,0.0,0,0,0,0.0,0
nested,w33-aug-humid,2024-08-15,18,0.0,0.0,0,0,0,0.0,0
nested,w33-aug-humid,2024-08-15,19,0.0,0.0,0,0,0,0.0,0
nested,w33-aug-humid,2024-08-16,0,0.0,0.0,0,0,0,0.0,0
single03,w33-aug-humid,2024-08-16,0,1.1519578751097015,43.89843245309959,0,0,0,0.0,0
single005,w33-aug-humid,2024-08-16,0,0.0,0.0,0,0,0,0.0,0
ctxfree,w33-aug-humid,2024-08-16,0,-1.2664649636837453,0.0,0,0,0,0.0,0
windowonly,w33-aug-humid,2024-08-16,0,0.0,0.0,0,0,0,0.0,0
nested,w33-aug-humid,2024-08-16,1,0.0,0.0,0,0,0,0.0,0
single03,w33-aug-humid,2024-08-16,1,0.8106430179832387,43.89843245309959,0,0,0,0.0,0
single005,w33-aug-humid,2024-08-16,1,0.0,0.0,0,0,0,0.0,0
ctxfree,w33-aug-humid,2024-08-16,1,-0.700150753774949,0.0,0,0,0,0.0,0
windowonly,w33-aug-humid,2024-08-16,1,0.0,0.0,0,0,0,0.0,0
nested,w33-aug-humid,2024-08-16,2,0.0,0.0,0,0,0,0.0,0
single03,w33-aug-humid,2024-08-16,2,1.5061514734443904,43.89843245309959,0,0,0,0.0,0
single005,w33-aug-humid,2024-08-16,2,0.0,0.0,0,0,0,0.0,0
ctxfree,w33-aug-humid,2024-08-16,2,-1.2568214934144635,0.0,0,0,0,0.0,0
windowonly,w33-aug-humid,2024-08-16,2,0.0,0.0,0,0,0,0.0,0
nested,w33-aug-humid,2024-08-16,3,0.0,0.0,0,0,0,0.0,0
single03,w33-aug-humid,2024-08-16,3,2.803544444156273,43.89843245309959,0,0,0,0.0,0
single005,w33-aug-humid,2024-08-16,3,0.0,0.0,0,0,0,0.0,0
ctxfree,w33-aug-humid,2024-08-16,3,-1.3044506292483788,0.0,0,0,0,0.0,0
windowonly,w33-aug-humid,2024-08-16,3,0.0,0.0,0,0,0,0.0,0
nested,w33-aug-humid,2024-08-16,4,0.0,0.0,0,0,0,0.0,0
single03,w33-aug-humid,2024-08-16,4,1.4415209727916931,43.89843245309959,0,0,0,0.0,0
single005,w33-aug-humid,2024-08-16,4,0.0,0.0,0,0,0,0.0,0
ctxfree,w33-aug-humid,2024-08-16,4,-1.3005390309990048,0.0,0,0,0,0.0,0
windowonly,w33-aug-humid,2024-08-16,4,0.0,0.0,0,0,0,0.0,0
nested,w33-aug-humid,2024-08-16,5,0.0,0.0,0,0,0,0.0,0
nested,w33-aug-humid,2024-08-16,6,0.0,0.0,0,0,0,0.0,0
nested,w33-aug-humid,2024-08-16,7,0.0,0.0,0,0,0,0.0,0
nested,w33-aug-humid,2024-08-16,8,0.0,0.0,0,0,0,0.0,0
nested,w33-aug-humid,2024-08-16,9,0.0,0.0,0,0,0,0.0,0
nested,w33-aug-humid,2024-08-16,10,0.0,0.0,0,0,0,0.0,0
nested,w33-aug-humid,2024-08-16,11,0.0,0.0,0,0,0,0.0,0
nested,w33-aug-humid,2024-08-16,12,0.0,0.0,0,0,0,0.0,0
nested,w33-aug-humid,2024-08-16,13,0.0,0.0,0,0,0,0.0,0
nested,w33-aug-humid,2024-08-16,14,0.0,0.0,0,0,0,0.0,0
nested,w33-aug-humid,2024-08-16,15,0.0,0.0,0,0,0,0.0,0
nested,w33-aug-humid,2024-08-16,16,0.0,0.0,0,0,0,0.0,0
nested,w33-aug-humid,2024-08-16,17,0.0,0.0,0,0,0,0.0,0
nested,w33-aug-humid,2024-08-16,18,0.0,0.0,0,0,0,0.0,0
nested,w33-aug-humid,2024-08-16,19,0.0,0.0,0,0,0,0.0,0
nested,w33-aug-humid,2024-08-17,0,0.0,0.0,0,0,0,0.0,0
single03,w33-aug-humid,2024-08-17,0,4.236921311927176,89.17837806898908,0,0,0,0.0,0
single005,w33-aug-humid,2024-08-17,0,0.0,0.0,0,0,0,0.0,0
ctxfree,w33-aug-humid,2024-08-17,0,-1.2816083231458038,0.0,0,0,0,0.0,0
windowonly,w33-aug-humid,2024-08-17,0,0.0,0.0,0,0,0,0.0,0
nested,w33-aug-humid,2024-08-17,1,0.0,0.0,0,0,0,0.0,0
single03,w33-aug-humid,2024-08-17,1,3.5460308344344185,89.17837806898908,0,0,0,0.0,0
single005,w33-aug-humid,2024-08-17,1,0.0,0.0,0,0,0,0.0,0
ctxfree,w33-aug-humid,2024-08-17,1,-0.6931161772626524,0.0,0,0,0,0.0,0
windowonly,w33-aug-humid,2024-08-17,1,0.0,0.0,0,0,0,0.0,0
nested,w33-aug-humid,2024-08-17,2,0.0,0.0,0,0,0,0.042265541436449894,0
single03,w33-aug-humid,2024-08-17,2,4.965411054935885,89.17837806898908,0,0,0,0.042265541436449894,0
single005,w33-aug-humid,2024-08-17,2,0.0,0.0,0,0,0,0.042265541436449894,0
ctxfree,w33-aug-humid,2024-08-17,2,-1.277123810881676,0.0,0,0,0,0.042265541436478316,0
windowonly,w33-aug-humid,2024-08-17,2,0.0,0.0,0,0,0,0.042265541436449894,0
nested,w33-aug-humid,2024-08-17,3,0.0,0.0,0,0,0,0.0,0
single03,w33-aug-humid,2024-08-17,3,-24.403834901967628,89.17837806898908,1,0,0,0.0,1
single005,w33-aug-humid,2024-08-17,3,0.0,0.0,0,0,0,0.0,0
ctxfree,w33-aug-humid,2024-08-17,3,-1.2979433171031474,0.0,0,0,0,0.0,0
windowonly,w33-aug-humid,2024-08-17,3,0.0,0.0,0,0,0,0.0,0
nested,w33-aug-humid,2024-08-17,4,0.0,0.0,0,0,0,0.0,0
single03,w33-aug-humid,2024-08-17,4,5.73187804294912,89.17837806898908,0,0,0,0.0,0
single005,w33-aug-humid,2024-08-17,4,0.0,0.0,0,0,0,0.0,0
ctxfree,w33-aug-humid,2024-08-17,4,-1.2972478688246838,0.0,0,0,0,0.0,0
windowonly,w33-aug-humid,2024-08-17,4,0.0,0.0,0,0,0,0.0,0
nested,w33-aug-humid,2024-08-17,5,0.0,0.0,0,0,0,0.0,0
nested,w33-aug-humid,2024-08-17,6,0.0,0.0,0,0,0,0.03313967601884826,0
nested,w33-aug-humid,2024-08-17,7,0.0,0.0,0,0,0,0.0,0
nested,w33-aug-humid,2024-08-17,8,0.0,0.0,0,0,0,0.0,0
nested,w33-aug-humid,2024-08-17,9,0.0,0.0,0,0,0,0.0,0
nested,w33-aug-humid,2024-08-17,10,0.0,0.0,0,0,0,0.0,0
nested,w33-aug-humid,2024-08-17,11,0.0,0.0,0,0,0,0.0,0
nested,w33-aug-humid,2024-08-17,12,0.0,0.0,0,0,0,0.0,0
nested,w33-aug-humid,2024-08-17,13,0.0,0.0,0,0,0,0.0,0
nested,w33-aug-humid,2024-08-17,14,0.0,0.0,0,0,0,0.0,0
nested,w33-aug-humid,2024-08-17,15,0.0,0.0,0,0,0,0.0,0
nested,w33-aug-humid,2024-08-17,16,0.0,0.0,0,0,0,0.0,0
nested,w33-aug-humid,2024-08-17,17,0.0,0.0,0,0,0,0.0,0
nested,w33-aug-humid,2024-08-17,18,0.0,0.0,0,0,0,0.0,0
nested,w33-aug-humid,2024-08-17,19,0.0,0.0,0,0,0,0.0,0
nested,w33-aug-humid,2024-08-18,0,0.0,0.0,0,0,0,0.0,0
single03,w33-aug-humid,2024-08-18,0,14.742147571655664,97.98281193874537,0,0,0,0.0,0
single005,w33-aug-humid,2024-08-18,0,0.0,0.0,0,0,0,0.0,0
ctxfree,w33-aug-humid,2024-08-18,0,-1.261314461589393,0.0,0,0,0,0.0,0
windowonly,w33-aug-humid,2024-08-18,0,0.0,0.0,0,0,0,0.0,0
nested,w33-aug-humid,2024-08-18,1,0.0,0.0,0,0,0,0.0,0
single03,w33-aug-humid,2024-08-18,1,14.449685913247606,97.98281193874537,0,0,0,0.0,0
single005,w33-aug-humid,2024-08-18,1,0.0,0.0,0,0,0,0.0,0
ctxfree,w33-aug-humid,2024-08-18,1,-0.701042399054586,0.0,0,0,0,0.0,0
windowonly,w33-aug-humid,2024-08-18,1,0.0,0.0,0,0,0,0.0,0
nested,w33-aug-humid,2024-08-18,2,0.0,0.0,0,0,0,0.22265440844358864,0
single03,w33-aug-humid,2024-08-18,2,16.41255159795378,97.98281193874537,0,0,0,0.22265440844358864,0
single005,w33-aug-humid,2024-08-18,2,0.0,0.0,0,0,0,0.22265440844358864,0
ctxfree,w33-aug-humid,2024-08-18,2,-1.247441765535541,0.0,0,0,0,0.22265440844361706,0
windowonly,w33-aug-humid,2024-08-18,2,0.0,0.0,0,0,0,0.22265440844358864,0
nested,w33-aug-humid,2024-08-18,3,0.0,0.0,0,0,0,0.0,0
single03,w33-aug-humid,2024-08-18,3,14.294968337495561,97.98281193874537,0,0,0,0.0,0
single005,w33-aug-humid,2024-08-18,3,0.0,0.0,0,0,0,0.0,0
ctxfree,w33-aug-humid,2024-08-18,3,-1.3007354812037875,0.0,0,0,0,0.0,0
windowonly,w33-aug-humid,2024-08-18,3,0.0,0.0,0,0,0,0.0,0
nested,w33-aug-humid,2024-08-18,4,0.0,0.0,0,0,0,0.10339729831713385,0
single03,w33-aug-humid,2024-08-18,4,17.41688975061237,97.98281193874537,0,0,0,0.10339729831713385,0
single005,w33-aug-humid,2024-08-18,4,0.0,0.0,0,0,0,0.10339729831713385,0
ctxfree,w33-aug-humid,2024-08-18,4,-1.2997621447818233,0.0,0,0,0,0.10339729831713385,0
windowonly,w33-aug-humid,2024-08-18,4,0.0,0.0,0,0,0,0.10339729831713385,0
nested,w33-aug-humid,2024-08-18,5,0.0,0.0,0,0,0,0.0,0
nested,w33-aug-humid,2024-08-18,6,0.0,0.0,0,0,0,0.2505600706184907,0
nested,w33-aug-humid,2024-08-18,7,0.0,0.0,0,0,0,0.0,0
nested,w33-aug-humid,2024-08-18,8,0.0,0.0,0,0,0,0.0,0
nested,w33-aug-humid,2024-08-18,9,0.0,0.0,0,0,0,0.0,0
nested,w33-aug-humid,2024-08-18,10,0.0,0.0,0,0,0,0.0,0
nested,w33-aug-humid,2024-08-18,11,0.0,0.0,0,0,0,0.0,0
nested,w33-aug-humid,2024-08-18,12,0.0,0.0,0,0,0,0.0,0
nested,w33-aug-humid,2024-08-18,13,0.0,0.0,0,0,0,0.0,0
nested,w33-aug-humid,2024-08-18,14,0.0,0.0,0,0,0,0.0,0
nested,w33-aug-humid,2024-08-18,15,0.0,0.0,0,0,0,0.0,0
nested,w33-aug-humid,2024-08-18,16,0.0,0.0,0,0,0,0.0,0
nested,w33-aug-humid,2024-08-18,17,0.0,0.0,0,0,0,0.0,0
nested,w33-aug-humid,2024-08-18,18,0.0,0.0,0,0,0,0.0,0
nested,w33-aug-humid,2024-08-18,19,0.0,0.0,0,0,0,0.0,0
nested,w37-sep,2024-09-09,0,0.0,0.0,0,0,0,0.0,0
single03,w37-sep,2024-09-09,0,0.11167633585981207,0.0,0,0,0,0.0,0
single005,w37-sep,2024-09-09,0,0.0,0.0,0,0,0,0.0,0
ctxfree,w37-sep,2024-09-09,0,-0.09324538229418522,0.0,0,0,0,0.0,0
windowonly,w37-sep,2024-09-09,0,0.0,0.0,0,0,0,0.0,0
nested,w37-sep,2024-09-09,1,0.0,0.0,0,0,0,0.0,0
single03,w37-sep,2024-09-09,1,0.10602592015217738,0.0,0,0,0,0.0,0
single005,w37-sep,2024-09-09,1,0.0,0.0,0,0,0,0.0,0
ctxfree,w37-sep,2024-09-09,1,-0.0875240093209868,0.0,0,0,0,0.0,0
windowonly,w37-sep,2024-09-09,1,0.0,0.0,0,0,0,0.0,0
nested,w37-sep,2024-09-09,2,0.0,0.0,0,0,0,0.0,0
single03,w37-sep,2024-09-09,2,0.10596580680777379,0.0,0,0,0,0.0,0
single005,w37-sep,2024-09-09,2,0.0,0.0,0,0,0,0.0,0
ctxfree,w37-sep,2024-09-09,2,-0.08746933836710014,0.0,0,0,0,0.0,0
windowonly,w37-sep,2024-09-09,2,0.0,0.0,0,0,0,0.0,0
nested,w37-sep,2024-09-09,3,0.0,0.0,0,0,0,0.0,0
single03,w37-sep,2024-09-09,3,0.19309208676810385,0.0,0,0,0,0.0,0
single005,w37-sep,2024-09-09,3,0.0,0.0,0,0,0,0.0,0
ctxfree,w37-sep,2024-09-09,3,-0.17488401783123209,0.0,0,0,0,0.0,0
windowonly,w37-sep,2024-09-09,3,0.0,0.0,0,0,0,0.0,0
nested,w37-sep,2024-09-09,4,0.0,0.0,0,0,0,0.0,0
single03,w37-sep,2024-09-09,4,0.19284606057573228,0.0,0,0,0,0.0,0
single005,w37-sep,2024-09-09,4,0.0,0.0,0,0,0,0.0,0
ctxfree,w37-sep,2024-09-09,4,-0.17466097372312106,0.0,0,0,0,0.0,0
windowonly,w37-sep,2024-09-09,4,0.0,0.0,0,0,0,0.0,0
nested,w37-sep,2024-09-09,5,0.0,0.0,0,0,0,0.0,0
nested,w37-sep,2024-09-09,6,0.0,0.0,0,0,0,0.0,0
nested,w37-sep,2024-09-09,7,0.0,0.0,0,0,0,0.0,0
nested,w37-sep,2024-09-09,8,0.0,0.0,0,0,0,0.0,0
nested,w37-sep,2024-09-09,9,0.0,0.0,0,0,0,0.0,0
nested,w37-sep,2024-09-09,10,0.0,0.0,0,0,0,0.0,0
nested,w37-sep,2024-09-09,11,0.0,0.0,0,0,0,0.0,0
nested,w37-sep,2024-09-09,12,0.0,0.0,0,0,0,0.0,0
nested,w37-sep,2024-09-09,13,0.0,0.0,0,0,0,0.0,0
nested,w37-sep,2024-09-09,14,0.0,0.0,0,0,0,0.0,0
nested,w37-sep,2024-09-09,15,0.0,0.0,0,0,0,0.0,0
nested,w37-sep,2024-09-09,16,0.0,0.0,0,0,0,0.0,0
nested,w37-sep,2024-09-09,17,0.0,0.0,0,0,0,0.0,0
nested,w37-sep,2024-09-09,18,0.0,0.0,0,0,0,0.0,0
nested,w37-sep,2024-09-09,19,0.0,0.0,0,0,0,0.0,0
nested,w37-sep,2024-09-10,0,0.0,0.0,0,0,0,0.0,0
single03,w37-sep,2024-09-10,0,0.10502196793243002,0.0,0,0,0,0.0,0
single005,w37-sep,2024-09-10,0,0.0,0.0,0,0,0,0.0,0
ctxfree,w37-sep,2024-09-10,0,-0.09326005303861962,0.0,0,0,0,0.0,0
windowonly,w37-sep,2024-09-10,0,0.0,0.0,0,0,0,0.0,0
nested,w37-sep,2024-09-10,1,0.0,0.0,0,0,0,0.0,0
single03,w37-sep,2024-09-10,1,0.0952950373036856,0.0,0,0,0,0.0,0
single005,w37-sep,2024-09-10,1,0.0,0.0,0,0,0,0.0,0
ctxfree,w37-sep,2024-09-10,1,-0.07862996855797633,0.0,0,0,0,0.0,0
windowonly,w37-sep,2024-09-10,1,0.0,0.0,0,0,0,0.0,0
nested,w37-sep,2024-09-10,2,0.0,0.0,0,0,0,0.0,0
single03,w37-sep,2024-09-10,2,0.09513302451830441,0.0,0,0,0,0.0,0
single005,w37-sep,2024-09-10,2,0.0,0.0,0,0,0,0.0,0
ctxfree,w37-sep,2024-09-10,2,-0.07836494039150921,0.0,0,0,0,0.0,0
windowonly,w37-sep,2024-09-10,2,0.0,0.0,0,0,0,0.0,0
nested,w37-sep,2024-09-10,3,0.0,0.0,0,0,0,0.0,0
single03,w37-sep,2024-09-10,3,0.3246651762890451,0.0,0,0,0,0.0,0
single005,w37-sep,2024-09-10,3,0.0,0.0,0,0,0,0.0,0
ctxfree,w37-sep,2024-09-10,3,-0.4444789095749684,0.0,0,0,0,0.0,0
windowonly,w37-sep,2024-09-10,3,0.0,0.0,0,0,0,0.0,0
nested,w37-sep,2024-09-10,4,0.0,0.0,0,0,0,0.0,0
single03,w37-sep,2024-09-10,4,0.3242952534325809,0.0,0,0,0,0.0,0
single005,w37-sep,2024-09-10,4,0.0,0.0,0,0,0,0.0,0
ctxfree,w37-sep,2024-09-10,4,-0.44405318723346454,0.0,0,0,0,0.0,0
windowonly,w37-sep,2024-09-10,4,0.0,0.0,0,0,0,0.0,0
nested,w37-sep,2024-09-10,5,0.0,0.0,0,0,0,0.0,0
nested,w37-sep,2024-09-10,6,0.0,0.0,0,0,0,0.0,0
nested,w37-sep,2024-09-10,7,0.0,0.0,0,0,0,0.0,0
nested,w37-sep,2024-09-10,8,0.0,0.0,0,0,0,0.0,0
nested,w37-sep,2024-09-10,9,0.0,0.0,0,0,0,0.0,0
nested,w37-sep,2024-09-10,10,0.0,0.0,0,0,0,0.0,0
nested,w37-sep,2024-09-10,11,0.0,0.0,0,0,0,0.0,0
nested,w37-sep,2024-09-10,12,0.0,0.0,0,0,0,0.0,0
nested,w37-sep,2024-09-10,13,0.0,0.0,0,0,0,0.0,0
nested,w37-sep,2024-09-10,14,0.0,0.0,0,0,0,0.0,0
nested,w37-sep,2024-09-10,15,0.0,0.0,0,0,0,0.0,0
nested,w37-sep,2024-09-10,16,0.0,0.0,0,0,0,0.0,0
nested,w37-sep,2024-09-10,17,0.0,0.0,0,0,0,0.0,0
nested,w37-sep,2024-09-10,18,0.0,0.0,0,0,0,0.0,0
nested,w37-sep,2024-09-10,19,0.0,0.0,0,0,0,0.0,0
nested,w37-sep,2024-09-11,0,0.0,0.0,0,0,0,0.0,0
single03,w37-sep,2024-09-11,0,1.1860234951065536,0.0,0,0,0,0.0,0
single005,w37-sep,2024-09-11,0,0.0,0.0,0,0,0,0.0,0
ctxfree,w37-sep,2024-09-11,0,-1.1718894839839038,0.0,0,0,0,0.0,0
windowonly,w37-sep,2024-09-11,0,0.0,0.0,0,0,0,0.0,0
nested,w37-sep,2024-09-11,1,0.0,0.0,0,0,0,0.0,0
single03,w37-sep,2024-09-11,1,0.49745811982100463,0.0,0,0,0,0.0,0
single005,w37-sep,2024-09-11,1,0.0,0.0,0,0,0,0.0,0
ctxfree,w37-sep,2024-09-11,1,-0.5403979325736259,0.0,0,0,0,0.0,0
windowonly,w37-sep,2024-09-11,1,0.0,0.0,0,0,0,0.0,0
nested,w37-sep,2024-09-11,2,0.0,0.0,0,0,0,0.0,0
single03,w37-sep,2024-09-11,2,1.141337690252442,0.0,0,0,0,0.0,0
single005,w37-sep,2024-09-11,2,0.0,0.0,0,0,0,0.0,0
ctxfree,w37-sep,2024-09-11,2,-1.1243287378211448,0.0,0,0,0,0.0,0
windowonly,w37-sep,2024-09-11,2,0.0,0.0,0,0,0,0.0,0
nested,w37-sep,2024-09-11,3,0.0,0.0,0,0,0,0.0,0
single03,w37-sep,2024-09-11,3,1.3158504255262073,0.0,0,0,0,0.0,0
single005,w37-sep,2024-09-11,3,0.0,0.0,0,0,0,0.0,0
ctxfree,w37-sep,2024-09-11,3,-1.240994541141447,0.0,0,0,0,0.0,0
windowonly,w37-sep,2024-09-11,3,0.0,0.0,0,0,0,0.0,0
nested,w37-sep,2024-09-11,4,0.0,0.0,0,0,0,0.0,0
single03,w37-sep,2024-09-11,4,1.3148258623065203,0.0,0,0,0,0.0,0
single005,w37-sep,2024-09-11,4,0.0,0.0,0,0,0,0.0,0
ctxfree,w37-sep,2024-09-11,4,-1.2398695272008808,0.0,0,0,0,0.0,0
windowonly,w37-sep,2024-09-11,4,0.0,0.0,0,0,0,0.0,0
nested,w37-sep,2024-09-11,5,0.0,0.0,0,0,0,0.0,0
nested,w37-sep,2024-09-11,6,0.0,0.0,0,0,0,0.0,0
nested,w37-sep,2024-09-11,7,0.0,0.0,0,0,0,0.0,0
nested,w37-sep,2024-09-11,8,0.0,0.0,0,0,0,0.0,0
nested,w37-sep,2024-09-11,9,0.0,0.0,0,0,0,0.0,0
nested,w37-sep,2024-09-11,10,0.0,0.0,0,0,0,0.0,0
nested,w37-sep,2024-09-11,11,0.0,0.0,0,0,0,0.0,0
nested,w37-sep,2024-09-11,12,0.0,0.0,0,0,0,0.0,0
nested,w37-sep,2024-09-11,13,0.0,0.0,0,0,0,0.0,0
nested,w37-sep,2024-09-11,14,0.0,0.0,0,0,0,0.0,0
