week,date,seed,controller,sum_q_kW,revenue_usd,rt_cost_usd,penalty_usd,degradation_usd,profit_usd,shortfall_kWh,delivery_ratio,n_obligations,n_delivery_failures,n_fail_warm_start,n_fail_out_of_box,n_fail_clean_in_box,n_warm_starts,n_safety_episodes,n_safety_episodes_in_safe_box,safety_episode_max_K,T_viol_K,clip_events,mpc_switches,infeasible_starts,market_value_usd,rebound_energy_usd,source,scale
w33-aug-humid,2024-08-16,4,B1,0.0,0.0,205.98633549122187,0.0,151.89702337372577,-357.88335886494764,0.0,,0,0,0,0,0,0,0,0,0.0,0.0,24,0,0,0.0,0.0,alibaba_jobaware,1.0
w33-aug-humid,2024-08-16,4,B2,165.68543798846878,14.875238622604726,205.04417939426162,0.0,144.94521173967175,-335.1141525113286,0.0,,0,0,0,0,0,0,0,0,0.0,0.0,24,0,0,22.76920635361904,-0.9421560969602467,alibaba_jobaware,1.0
w33-aug-humid,2024-08-16,4,B3,50.0713450226318,4.495405356131883,206.1243248108214,0.0,153.30647834570212,-354.9353978003917,0.0,,0,0,0,0,0,0,0,0,0.0,0.0,24,0,0,2.9479610645559546,0.13798931959954075,alibaba_jobaware,1.0
w33-aug-humid,2024-08-16,4,B4,0.0,0.0,205.98633549122187,0.0,151.89702337372577,-357.88335886494764,0.0,,0,0,0,0,0,0,0,0,0.0,0.0,24,0,0,0.0,0.0,alibaba_jobaware,1.0
w33-aug-humid,2024-08-16,4,B5,400.0,8.4455,0.66625,0.0,0.0,-0.43992808219178237,0.0,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,-0.43992808219178237,0.0,alibaba_jobaware,1.0
w33-aug-humid,2024-08-16,4,B6,300.0,13.526,0.0,0.0,0.0,13.526,0.0,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,13.526,0.0,alibaba_jobaware,1.0
w33-aug-humid,2024-08-16,5,B1,0.0,0.0,202.16739095835754,0.0,128.22809550064585,-330.3954864590034,0.0,,0,0,0,0,0,0,0,0,0.0,0.0,23,0,0,0.0,0.0,alibaba_jobaware,1.0
w33-aug-humid,2024-08-16,5,B2,165.68543798846878,14.875238622604726,201.2236466064285,0.0,123.26920514161927,-309.6176131254431,0.0,,0,0,0,0,0,0,0,0,0.0,0.0,23,0,0,20.777873333560308,-0.9437443519290412,alibaba_jobaware,1.0
w33-aug-humid,2024-08-16,5,B3,50.0713450226318,4.495405356131883,202.30565185264675,0.0,129.36171911906507,-327.17196561557995,0.0,,0,0,0,0,0,0,0,0,0.0,0.0,23,0,0,3.2235208434234437,0.1382608942892034,alibaba_jobaware,1.0
w33-aug-humid,2024-08-16,5,B4,0.0,0.0,202.16739095835754,0.0,128.22809550064585,-330.3954864590034,0.0,,0,0,0,0,0,0,0,0,0.0,0.0,23,0,0,0.0,0.0,alibaba_jobaware,1.0
w33-aug-humid,2024-08-16,5,B5,400.0,8.4455,2.6865277777777776,0.0,0.0,-2.4602058599695606,0.0,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,-2.4602058599695606,0.0,alibaba_jobaware,1.0
w33-aug-humid,2024-08-16,5,B6,300.0,13.526,7.5,0.0,0.0,6.026,0.0,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,6.026,0.0,alibaba_jobaware,1.0
w33-aug-humid,2024-08-16,6,B1,0.0,0.0,204.86637176350047,0.0,198.9782858405302,-403.84465760403066,0.0,,0,0,0,0,0,0,0,0,0.0,0.0,24,0,0,0.0,0.0,alibaba_jobaware,1.0
w33-aug-humid,2024-08-16,6,B2,165.68543798846878,14.875238622604726,203.92433038791415,0.0,192.92732138611305,-381.97641315142243,0.0,,0,0,0,0,0,0,0,0,0.0,0.0,24,0,0,21.868244452608224,-0.9420413755863137,alibaba_jobaware,1.0
w33-aug-humid,2024-08-16,6,B3,50.0713450226318,4.495405356131883,205.00435118218317,0.0,200.27577475676108,-400.7847205828124,0.0,,0,0,0,0,0,0,0,0,0.0,0.0,24,0,0,3.059937021218275,0.13797941868270414,alibaba_jobaware,1.0
w33-aug-humid,2024-08-16,6,B4,0.0,0.0,204.86637176350047,0.0,198.9782858405302,-403.84465760403066,0.0,,0,0,0,0,0,0,0,0,0.0,0.0,24,0,0,0.0,0.0,alibaba_jobaware,1.0
w33-aug-humid,2024-08-16,6,B5,400.0,8.4455,0.0,0.0,0.0,0.22632191780821742,0.0,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.22632191780821742,0.0,alibaba_jobaware,1.0
w33-aug-humid,2024-08-16,6,B6,300.0,13.526,0.0,0.0,0.0,13.526,0.0,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,13.526,0.0,alibaba_jobaware,1.0
w33-aug-humid,2024-08-16,7,B1,0.0,0.0,198.59777169357918,0.0,100.60619297710362,-299.2039646706828,0.0,,0,0,0,0,0,0,0,0,0.0,0.0,22,0,0,0.0,0.0,alibaba_jobaware,1.0
w33-aug-humid,2024-08-16,7,B2,165.68543798846878,14.875238622604726,197.66239152886922,0.0,96.48871864632397,-279.27587155258846,0.0,,0,0,0,0,0,0,0,0,0.0,0.0,22,0,0,19.928093118094353,-0.9353801647099544,alibaba_jobaware,1.0
w33-aug-humid,2024-08-16,7,B3,50.0713450226318,4.495405356131883,198.73533048317216,0.0,101.58367037098893,-295.82359549802925,0.0,,0,0,0,0,0,0,0,0,0.0,0.0,22,0,0,3.380369172653559,0.13755878959298684,alibaba_jobaware,1.0
w33-aug-humid,2024-08-16,7,B4,0.0,0.0,198.59777169357918,0.0,100.60619297710362,-299.2039646706828,0.0,,0,0,0,0,0,0,0,0,0.0,0.0,22,0,0,0.0,0.0,alibaba_jobaware,1.0
w33-aug-humid,2024-08-16,7,B5,400.0,8.4455,0.9457638888888888,0.0,0.0,-0.7194419710806716,0.0,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,-0.7194419710806716,0.0,alibaba_jobaware,1.0
w33-aug-humid,2024-08-16,7,B6,300.0,13.526,0.0,0.0,0.0,13.526,0.0,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,13.526,0.0,alibaba_jobaware,1.0
w33-aug-humid,2024-08-16,8,B1,0.0,0.0,203.04142757831062,0.0,125.44882943802054,-328.49025701633116,0.0,,0,0,0,0,0,0,0,0,0.0,0.0,23,0,0,0.0,0.0,alibaba_jobaware,1.0
w33-aug-humid,2024-08-16,8,B2,165.68543798846878,14.875238622604726,202.12540041896295,0.0,119.31397105880183,-306.56413285516004,0.0,,0,0,0,0,0,0,0,0,0.0,0.0,23,0,0,21.926124161171117,-0.9160271593476637,alibaba_jobaware,1.0
w33-aug-humid,2024-08-16,8,B3,50.0713450226318,4.495405356131883,203.17913414069827,0.0,126.82698305499893,-325.5107118395653,0.0,,0,0,0,0,0,0,0,0,0.0,0.0,23,0,0,2.979545176765839,0.137706562387649,alibaba_jobaware,1.0
w33-aug-humid,2024-08-16,8,B4,0.0,0.0,203.04142757831062,0.0,125.44882943802054,-328.49025701633116,0.0,,0,0,0,0,0,0,0,0,0.0,0.0,23,0,0,0.0,0.0,alibaba_jobaware,1.0
w33-aug-humid,2024-08-16,8,B5,400.0,8.4455,1.2755555555555556,0.0,0.0,-1.0492336377473386,0.0,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,-1.0492336377473386,0.0,alibaba_jobaware,1.0
w33-aug-humid,2024-08-16,8,B6,300.0,13.526,0.0,0.0,0.0,13.526,0.0,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,13.526,0.0,alibaba_jobaware,1.0
w33-aug-humid,2024-08-16,9,B1,0.0,0.0,200.9077095290153,0.0,97.07077831645618,-297.9784878454715,0.0,,0,0,0,0,0,0,0,0,0.0,0.0,23,0,0,0.0,0.0,alibaba_jobaware,1.0
w33-aug-humid,2024-08-16,9,B2,165.68543798846878,14.875238622604726,199.9704379015268,0.0,90.8191954743941,-275.9143947533162,0.0,,0,0,0,0,0,0,0,0,0.0,0.0,23,0,0,22.064093092155304,-0.9372716274885136,alibaba_jobaware,1.0
w33-aug-humid,2024-08-16,9,B3,50.0713450226318,4.495405356131883,201.04589431304797,0.0,98.42294228253154,-294.9734312394476,0.0,,0,0,0,0,0,0,0,0,0.0,0.0,23,0,0,3.0050566060238566,0.13818478403266,alibaba_jobaware,1.0
w33-aug-humid,2024-08-16,9,B4,0.0,0.0,200.9077095290153,0.0,97.07077831645618,-297.9784878454715,0.0,,0,0,0,0,0,0,0,0,0.0,0.0,23,0,0,0.0,0.0,alibaba_jobaware,1.0
w33-aug-humid,2024-08-16,9,B5,400.0,8.4455,0.0,0.0,0.0,0.22632191780821742,0.0,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.22632191780821742,0.0,alibaba_jobaware,1.0
w33-aug-humid,2024-08-16,9,B6,300.0,13.526,0.0,0.0,0.0,13.526,0.0,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,13.526,0.0,alibaba_jobaware,1.0
w33-aug-humid,2024-08-16,10,B1,0.0,0.0,199.15019424576138,0.0,130.7710445705582,-329.9212388163196,0.0,,0,0,0,0,0,0,0,0,0.0,0.0,22,0,0,0.0,0.0,alibaba_jobaware,1.0
w33-aug-humid,2024-08-16,10,B2,165.68543798846878,14.875238622604726,198.26326603795047,0.0,125.4139176126665,-308.80194502801226,0.0,,0,0,0,0,0,0,0,0,0.0,0.0,22,0,0,21.119293788307345,-0.8869282078109109,alibaba_jobaware,1.0
w33-aug-humid,2024-08-16,10,B3,50.0713450226318,4.495405356131883,199.28128238766726,0.0,131.84159521534718,-326.6274722468826,0.0,,0,0,0,0,0,0,0,0,0.0,0.0,22,0,0,3.2937665694370253,0.13108814190587736,alibaba_jobaware,1.0
w33-aug-humid,2024-08-16,10,B4,0.0,0.0,199.15019424576138,0.0,130.7710445705582,-329.9212388163196,0.0,,0,0,0,0,0,0,0,0,0.0,0.0,22,0,0,0.0,0.0,alibaba_jobaware,1.0
w33-aug-humid,2024-08-16,10,B5,400.0,8.4455,0.6349305555555556,0.0,0.0,-0.4086086377473386,0.0,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,-0.4086086377473386,0.0,alibaba_jobaware,1.0
w33-aug-humid,2024-08-16,10,B6,300.0,13.526,0.0,0.0,0.0,13.526,0.0,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,13.526,0.0,alibaba_jobaware,1.0
w33-aug-humid,2024-08-16,11,B1,0.0,0.0,201.81269708187742,0.0,103.82827929910114,-305.64097638097854,0.0,,0,0,0,0,0,0,0,0,0.0,0.0,24,0,0,0.0,0.0,alibaba_jobaware,1.0
w33-aug-humid,2024-08-16,11,B2,165.68543798846878,14.875238622604726,201.85373940131038,5.9266085962240345,131.13809045192818,-324.04319982685786,33.00628534319467,0.6015789227597441,1,1,0,0,0,1,0,0,0.0,4.348400941202755,24,0,1,-18.402223445879315,0.041042319432960994,alibaba_jobaware,1.0
w33-aug-humid,2024-08-16,11,B3,50.0713450226318,4.495405356131883,202.65853411587543,0.0,129.864455967968,-328.02758472771154,0.0,1.0,1,0,0,0,0,1,0,0,0.0,0.0,23,0,1,-22.386608346733,0.8458370339980092,alibaba_jobaware,1.0
w33-aug-humid,2024-08-16,11,B4,0.0,0.0,201.81269708187742,0.0,103.82827929910114,-305.64097638097854,0.0,,0,0,0,0,0,0,0,0,0.0,0.0,24,0,0,0.0,0.0,alibaba_jobaware,1.0
w33-aug-humid,2024-08-16,11,B5,400.0,8.4455,2.042152777777778,0.0,0.0,-1.8158308599695605,0.0,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,-1.8158308599695605,0.0,alibaba_jobaware,1.0
w33-aug-humid,2024-08-16,11,B6,300.0,13.526,7.5,0.0,0.0,6.026,0.0,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,6.026,0.0,alibaba_jobaware,1.0
w33-aug-humid,2024-08-16,12,B1,0.0,0.0,204.95195922676385,0.0,163.06474039634912,-368.01669962311297,0.0,,0,0,0,0,0,0,0,0,0.0,0.0,24,0,0,0.0,0.0,alibaba_jobaware,1.0
w33-aug-humid,2024-08-16,12,B2,165.68543798846878,14.875238622604726,204.0081695940327,0.0,156.805493074893,-345.93842404632096,0.0,,0,0,0,0,0,0,0,0,0.0,0.0,24,0,0,22.07827557679201,-0.9437896327311535,alibaba_jobaware,1.0
w33-aug-humid,2024-08-16,12,B3,50.0713450226318,4.495405356131883,205.09023594289533,0.0,164.39940464730617,-364.9942352340696,0.0,,0,0,0,0,0,0,0,0,0.0,0.0,24,0,0,3.022464389043364,0.13827671613148595,alibaba_jobaware,1.0
w33-aug-humid,2024-08-16,12,B4,0.0,0.0,204.95195922676385,0.0,163.06474039634912,-368.01669962311297,0.0,,0,0,0,0,0,0,0,0,0.0,0.0,24,0,0,0.0,0.0,alibaba_jobaware,1.0
w33-aug-humid,2024-08-16,12,B5,400.0,8.4455,0.0,0.0,0.0,0.22632191780821742,0.0,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.22632191780821742,0.0,alibaba_jobaware,1.0
w33-aug-humid,2024-08-16,12,B6,300.0,13.526,0.0,0.0,0.0,13.526,0.0,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,13.526,0.0,alibaba_jobaware,1.0
w33-aug-humid,2024-08-16,13,B1,0.0,0.0,198.03560020072862,0.0,97.85861245486615,-295.89421265559474,0.0,,0,0,0,0,0,0,0,0,0.0,0.0,22,0,0,0.0,0.0,alibaba_jobaware,1.0
w33-aug-humid,2024-08-16,13,B2,165.68543798846878,14.875238622604726,198.25635435416177,0.0,126.5271568820815,-309.90827261363853,0.0,1.0,1,0,0,0,0,1,0,0,0.0,3.8492014670273136,22,0,1,-14.014059958043788,0.2207541534331483,alibaba_jobaware,1.0
w33-aug-humid,2024-08-16,13,B3,50.0713450226318,4.495405356131883,199.09851456491435,0.0,123.85682965023939,-318.45993885902186,0.0,1.0,1,0,0,0,0,0,0,0,0.0,1.538373917857399,21,0,0,-22.56572620342712,1.0629143641857297,alibaba_jobaware,1.0
w33-aug-humid,2024-08-16,13,B4,0.0,0.0,198.03560020072862,0.0,97.85861245486615,-295.89421265559474,0.0,,0,0,0,0,0,0,0,0,0.0,0.0,22,0,0,0.0,0.0,alibaba_jobaware,1.0
w33-aug-humid,2024-08-16,13,B5,400.0,8.4455,2.042152777777778,0.0,0.0,-1.8158308599695605,0.0,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,-1.8158308599695605,0.0,alibaba_jobaware,1.0
w33-aug-humid,2024-08-16,13,B6,300.0,13.526,7.5,0.0,0.0,6.026,0.0,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,6.026,0.0,alibaba_jobaware,1.0
w33-aug-humid,2024-08-16,14,B1,0.0,0.0,206.96961868251742,0.0,155.60165493001315,-362.5712736125306,0.0,,0,0,0,0,0,0,0,0,0.0,0.0,23,0,0,0.0,0.0,alibaba_jobaware,1.0
w33-aug-humid,2024-08-16,14,B2,165.68543798846878,14.875238622604726,206.04180926205862,0.0,151.67896241386285,-342.84553305331673,0.0,,0,0,0,0,0,0,0,0,0.0,0.0,23,0,0,19.725740559213875,-0.9278094204588001,alibaba_jobaware,1.0
w33-aug-humid,2024-08-16,14,B3,50.0713450226318,4.495405356131883,207.10776170170192,0.0,156.61732484524123,-359.2296811908113,0.0,,0,0,0,0,0,0,0,0,0.0,0.0,23,0,0,3.3415924217193265,0.138143019184497,alibaba_jobaware,1.0
w33-aug-humid,2024-08-16,14,B4,0.0,0.0,206.96961868251742,0.0,155.60165493001315,-362.5712736125306,0.0,,0,0,0,0,0,0,0,0,0.0,0.0,23,0,0,0.0,0.0,alibaba_jobaware,1.0
w33-aug-humid,2024-08-16,14,B5,400.0,8.4455,1.0430555555555554,0.0,0.0,-0.8167336377473378,0.0,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,-0.8167336377473378,0.0,alibaba_jobaware,1.0
w33-aug-humid,2024-08-16,14,B6,300.0,13.526,7.5,0.0,0.0,6.026,0.0,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,6.026,0.0,alibaba_jobaware,1.0
w33-aug-humid,2024-08-16,15,B1,0.0,0.0,197.94041657893666,0.0,78.12598918354855,-276.0664057624852,0.0,,0,0,0,0,0,0,0,0,0.0,0.0,24,0,0,0.0,0.0,alibaba_jobaware,1.0
w33-aug-humid,2024-08-16,15,B2,165.68543798846878,14.875238622604726,197.03182689000366,0.0,72.76633577377031,-254.92292404116927,0.0,,0,0,0,0,0,0,0,0,0.0,0.0,24,0,0,21.143481721315936,-0.9085896889330058,alibaba_jobaware,1.0
w33-aug-humid,2024-08-16,15,B3,50.0713450226318,4.495405356131883,198.07612965191305,0.0,79.33913318796428,-272.91985748374543,0.0,,0,0,0,0,0,0,0,0,0.0,0.0,24,0,0,3.146548278739772,0.13571307297638668,alibaba_jobaware,1.0
w33-aug-humid,2024-08-16,15,B4,0.0,0.0,197.94041657893666,0.0,78.12598918354855,-276.0664057624852,0.0,,0,0,0,0,0,0,0,0,0.0,0.0,24,0,0,0.0,0.0,alibaba_jobaware,1.0
w33-aug-humid,2024-08-16,15,B5,400.0,8.4455,0.0,0.0,0.0,0.22632191780821742,0.0,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.22632191780821742,0.0,alibaba_jobaware,1.0
w33-aug-humid,2024-08-16,15,B6,300.0,13.526,0.0,0.0,0.0,13.526,0.0,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,13.526,0.0,alibaba_jobaware,1.0
w33-aug-humid,2024-08-16,16,B1,0.0,0.0,200.11737866396936,0.0,106.26251352467318,-306.37989218864254,0.0,,0,0,0,0,0,0,0,0,0.0,0.0,24,0,0,0.0,0.0,alibaba_jobaware,1.0
w33-aug-humid,2024-08-16,16,B2,165.68543798846878,14.875238622604726,199.22763211306267,0.0,101.77890946831779,-286.13130295877573,0.0,,0,0,0,0,0,0,0,0,0.0,0.0,24,0,0,20.24858922986681,-0.8897465509066933,alibaba_jobaware,1.0
w33-aug-humid,2024-08-16,16,B3,50.0713450226318,4.495405356131883,200.248213359678,0.0,107.2576379773763,-303.01044598092244,0.0,,0,0,0,0,0,0,0,0,0.0,0.0,24,0,0,3.3694462077201024,0.1308346957086428,alibaba_jobaware,1.0
w33-aug-humid,2024-08-16,16,B4,0.0,0.0,200.11737866396936,0.0,106.26251352467318,-306.37989218864254,0.0,,0,0,0,0,0,0,0,0,0.0,0.0,24,0,0,0.0,0.0,alibaba_jobaware,1.0
w33-aug-humid,2024-08-16,16,B5,400.0,8.4455,1.677986111111111,0.0,0.0,-1.4516641933028938,0.0,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,-1.4516641933028938,0.0,alibaba_jobaware,1.0
w33-aug-humid,2024-08-16,16,B6,300.0,13.526,7.5,0.0,0.0,6.026,0.0,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,6.026,0.0,alibaba_jobaware,1.0
w33-aug-humid,2024-08-16,17,B1,0.0,0.0,203.6596378961115,0.0,115.09507426503487,-318.75471216114636,0.0,,0,0,0,0,0,0,0,0,0.0,0.0,24,0,0,0.0,0.0,alibaba_jobaware,1.0
w33-aug-humid,2024-08-16,17,B2,165.68543798846878,14.875238622604726,202.71694711527826,0.0,108.62165640535493,-296.4633648980285,0.0,,0,0,0,0,0,0,0,0,0.0,0.0,24,0,0,22.29134726311787,-0.9426907808332317,alibaba_jobaware,1.0
w33-aug-humid,2024-08-16,17,B3,50.0713450226318,4.495405356131883,203.79763876812808,0.0,116.46492003413611,-315.76715344613234,0.0,,0,0,0,0,0,0,0,0,0.0,0.0,24,0,0,2.9875587150140177,0.1380008720165904,alibaba_jobaware,1.0
w33-aug-humid,2024-08-16,17,B4,0.0,0.0,203.6596378961115,0.0,115.09507426503487,-318.75471216114636,0.0,,0,0,0,0,0,0,0,0,0.0,0.0,24,0,0,0.0,0.0,alibaba_jobaware,1.0
w33-aug-humid,2024-08-16,17,B5,400.0,8.4455,1.3011805555555556,0.0,0.0,-1.0748586377473384,0.0,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,-1.0748586377473384,0.0,alibaba_jobaware,1.0
w33-aug-humid,2024-08-16,17,B6,300.0,13.526,0.0,0.0,0.0,13.526,0.0,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,13.526,0.0,alibaba_jobaware,1.0
w33-aug-humid,2024-08-16,18,B1,0.0,0.0,197.63639188092318,0.0,101.79302252821498,-299.4294144091382,0.0,,0,0,0,0,0,0,0,0,0.0,0.0,23,0,0,0.0,0.0,alibaba_jobaware,1.0
w33-aug-humid,2024-08-16,18,B2,165.68543798846878,14.875238622604726,196.73920801061482,0.0,99.74663959155636,-281.61060897956645,0.0,,0,0,0,0,0,0,0,0,0.0,0.0,23,0,0,17.81880542957174,-0.8971838703083677,alibaba_jobaware,1.0
w33-aug-humid,2024-08-16,18,B3,50.0713450226318,4.495405356131883,197.76787917952427,0.0,102.41335535791082,-295.6858291813032,0.0,,0,0,0,0,0,0,0,0,0.0,0.0,23,0,0,3.7435852278350126,0.13148729860108688,alibaba_jobaware,1.0
w33-aug-humid,2024-08-16,18,B4,0.0,0.0,197.63639188092318,0.0,101.79302252821498,-299.4294144091382,0.0,,0,0,0,0,0,0,0,0,0.0,0.0,23,0,0,0.0,0.0,alibaba_jobaware,1.0
w33-aug-humid,2024-08-16,18,B5,400.0,8.4455,0.9457638888888888,0.0,0.0,-0.7194419710806716,0.0,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,-0.7194419710806716,0.0,alibaba_jobaware,1.0
w33-aug-humid,2024-08-16,18,B6,300.0,13.526,0.0,0.0,0.0,13.526,0.0,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,13.526,0.0,alibaba_jobaware,1.0
w33-aug-humid,2024-08-16,19,B1,0.0,0.0,201.09375766021157,0.0,128.84588543852155,-329.9396430987331,0.0,,0,0,0,0,0,0,0,0,0.0,0.0,23,0,0,0.0,0.0,alibaba_jobaware,1.0
w33-aug-humid,2024-08-16,19,B2,165.68543798846878,14.875238622604726,201.3137873924806,4.11701341515911,155.27490609927784,-345.8304682843128,22.928343813539264,0.723230428794412,1,1,0,0,0,1,0,0,0.0,2.0024627200819225,23,0,1,-15.890825185579729,0.22002973226904032,alibaba_jobaware,1.0
w33-aug-humid,2024-08-16,19,B3,50.0713450226318,4.495405356131883,202.09318515793433,0.0,155.24393751724426,-352.8417173190467,0.0,1.0,1,0,0,0,0,1,0,0,0.0,0.0,22,0,1,-22.902074220313636,0.9994274977227633,alibaba_jobaware,1.0
w33-aug-humid,2024-08-16,19,B4,0.0,0.0,201.09375766021157,0.0,128.84588543852155,-329.9396430987331,0.0,,0,0,0,0,0,0,0,0,0.0,0.0,23,0,0,0.0,0.0,alibaba_jobaware,1.0
w33-aug-humid,2024-08-16,19,B5,400.0,8.4455,4.360763888888888,0.0,0.0,-4.134441971080671,0.0,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,-4.134441971080671,0.0,alibaba_jobaware,1.0
w33-aug-humid,2024-08-16,19,B6,300.0,13.526,15.0,0.0,0.0,-1.4740000000000002,0.0,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,-1.4740000000000002,0.0,alibaba_jobaware,1.0
w33-aug-humid,2024-08-17,0,B1,0.0,0.0,185.14498416162624,0.0,137.73037459247607,-322.8753587541023,0.0,,0,0,0,0,0,0,0,0,0.0,0.0,22,0,0,0.0,0.0,alibaba_jobaware,1.0
w33-aug-humid,2024-08-17,0,B2,210.9650240320762,6.565231547878213,184.0738725344194,0.0,132.2694374191614,-309.77807840570256,0.0,,0,0,0,0,0,0,0,0,0.0,0.0,22,0,0,13.09728034839975,-1.0711116272068466,alibaba_jobaware,1.0
w33-aug-humid,2024-08-17,0,B3,95.35129071224397,2.9673321669650328,185.01330644119142,0.0,138.84333451356957,-320.8893087877959,0.0,,0,0,0,0,0,0,0,0,0.0,0.0,22,0,0,1.986049966306382,-0.13167772043482273,alibaba_jobaware,1.0
w33-aug-humid,2024-08-17,0,B4,0.0,0.0,185.14498416162624,0.0,137.73037459247607,-322.8753587541023,0.0,,0,0,0,0,0,0,0,0,0.0,0.0,22,0,0,0.0,0.0,alibaba_jobaware,1.0
w33-aug-humid,2024-08-17,0,B5,250.0,3.531,0.0,0.0,0.0,-4.688178082191781,0.0,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,-4.688178082191781,0.0,alibaba_jobaware,1.0
w33-aug-humid,2024-08-17,0,B6,200.0,5.546,0.0,0.0,0.0,5.546,0.0,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,5.546,0.0,alibaba_jobaware,1.0
w33-aug-humid,2024-08-17,1,B1,0.0,0.0,182.97271058085485,0.0,74.03544039072,-257.0081509715749,0.0,,0,0,0,0,0,0,0,0,0.0,0.0,24,0,0,0.0,0.0,alibaba_jobaware,1.0
w33-aug-humid,2024-08-17,1,B2,210.9650240320762,6.565231547878213,181.9016478054522,0.0,72.32220954598974,-247.65862580356372,0.0,,0,0,0,0,0,0,0,0,0.0,0.0,24,0,0,9.349525168011155,-1.0710627754026518,alibaba_jobaware,1.0
w33-aug-humid,2024-08-17,1,B3,95.35129071224397,2.9673321669650328,182.84127610139268,0.0,74.59116529078037,-254.465109225208,0.0,,0,0,0,0,0,0,0,0,0.0,0.0,24,0,0,2.5430417463668675,-0.1314344794621718,alibaba_jobaware,1.0
w33-aug-humid,2024-08-17,1,B4,0.0,0.0,182.97271058085485,0.0,74.03544039072,-257.0081509715749,0.0,,0,0,0,0,0,0,0,0,0.0,0.0,24,0,0,0.0,0.0,alibaba_jobaware,1.0
w33-aug-humid,2024-08-17,1,B5,250.0,3.531,0.0,0.0,0.0,-4.688178082191781,0.0,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,-4.688178082191781,0.0,alibaba_jobaware,1.0
w33-aug-humid,2024-08-17,1,B6,200.0,5.546,0.0,0.0,0.0,5.546,0.0,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,5.546,0.0,alibaba_jobaware,1.0
w33-aug-humid,2024-08-17,2,B1,0.0,0.0,191.54229566884203,0.0,191.68446312032825,-383.2267587891703,0.0,,0,0,0,0,0,0,0,0,0.0,0.042265541436449894,24,0,0,0.0,0.0,alibaba_jobaware,1.0
w33-aug-humid,2024-08-17,2,B2,210.9650240320762,6.565231547878213,190.44985598065117,0.0,185.29246864904894,-369.1770930818219,0.0,,0,0,0,0,0,0,0,0,0.0,0.042265541436449894,24,0,0,14.049665707348368,-1.092439688190865,alibaba_jobaware,1.0
w33-aug-humid,2024-08-17,2,B3,95.35129071224397,2.9673321669650328,191.38991717416974,0.0,191.92169053769157,-380.3442755448963,0.0,,0,0,0,0,0,0,0,0,0.0,0.042265541436478316,24,0,0,2.882483244273999,-0.15237849467229125,alibaba_jobaware,1.0
w33-aug-humid,2024-08-17,2,B4,0.0,0.0,191.54229566884203,0.0,191.68446312032825,-383.2267587891703,0.0,,0,0,0,0,0,0,1,0,0.042265541436449894,0.042265541436449894,24,0,0,0.0,0.0,alibaba_jobaware,1.0
w33-aug-humid,2024-08-17,2,B5,250.0,3.531,1.3665277777777778,0.0,0.0,-6.054705859969559,0.0,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,-6.054705859969559,0.0,alibaba_jobaware,1.0
w33-aug-humid,2024-08-17,2,B6,200.0,5.546,0.0,0.0,0.0,5.546,0.0,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,5.546,0.0,alibaba_jobaware,1.0
